"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Owner manager of unincorporated enterprise with employees",88
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Owner manager of unincorporated enterprise without employees",124
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Contributing family worker",84
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Not stated",31
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Stanthorpe","Total",2488
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Employee",1014
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of incorporated enterprise with employees",98
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of incorporated enterprise without employees",46
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of unincorporated enterprise with employees",93
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of unincorporated enterprise without employees",167
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Owner manager of unincorporated enterprise - employees not stated",6
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Contributing family worker",161
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Not stated",44
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Stanthorpe Region","Total",1628
"Persons Aged 15 Years and Over Place of Work","Warwick","Employee",5926
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of incorporated enterprise with employees",299
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of incorporated enterprise without employees",88
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of incorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of unincorporated enterprise with employees",120
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of unincorporated enterprise without employees",317
"Persons Aged 15 Years and Over Place of Work","Warwick","Owner manager of unincorporated enterprise - employees not stated",8
"Persons Aged 15 Years and Over Place of Work","Warwick","Contributing family worker",110
"Persons Aged 15 Years and Over Place of Work","Warwick","Not stated",84
"Persons Aged 15 Years and Over Place of Work","Warwick","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Warwick","Total",6962
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Employee",5027
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of incorporated enterprise with employees",98
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of incorporated enterprise without employees",63
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of unincorporated enterprise with employees",74
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of unincorporated enterprise without employees",126
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Owner manager of unincorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Contributing family worker",118
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Not stated",50
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Central Highlands - East","Total",5568
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Employee",4183
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of incorporated enterprise with employees",225
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of incorporated enterprise without employees",92
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of incorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of unincorporated enterprise with employees",169
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of unincorporated enterprise without employees",308
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Owner manager of unincorporated enterprise - employees not stated",7
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Contributing family worker",247
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Not stated",72
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Central Highlands - West","Total",5314
"Persons Aged 15 Years and Over Place of Work","Emerald","Employee",4679
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of incorporated enterprise with employees",268
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of incorporated enterprise without employees",91
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of incorporated enterprise - employees not stated",10
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of unincorporated enterprise with employees",89
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of unincorporated enterprise without employees",168
"Persons Aged 15 Years and Over Place of Work","Emerald","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Emerald","Contributing family worker",94
"Persons Aged 15 Years and Over Place of Work","Emerald","Not stated",82
"Persons Aged 15 Years and Over Place of Work","Emerald","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Emerald","Total",5475
"Persons Aged 15 Years and Over Place of Work","Berserker","Employee",2922
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of incorporated enterprise with employees",158
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of incorporated enterprise without employees",26
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of unincorporated enterprise with employees",88
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of unincorporated enterprise without employees",104
"Persons Aged 15 Years and Over Place of Work","Berserker","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Berserker","Contributing family worker",33
"Persons Aged 15 Years and Over Place of Work","Berserker","Not stated",30
"Persons Aged 15 Years and Over Place of Work","Berserker","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Berserker","Total",3363
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Employee",299
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of incorporated enterprise with employees",25
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of incorporated enterprise without employees",12
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of unincorporated enterprise with employees",15
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of unincorporated enterprise without employees",40
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Contributing family worker",38
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Not stated",7
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Bouldercombe","Total",431
"Persons Aged 15 Years and Over Place of Work","Emu Park","Employee",580
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of incorporated enterprise with employees",46
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of incorporated enterprise without employees",21
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of unincorporated enterprise with employees",23
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of unincorporated enterprise without employees",75
"Persons Aged 15 Years and Over Place of Work","Emu Park","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Emu Park","Contributing family worker",27
"Persons Aged 15 Years and Over Place of Work","Emu Park","Not stated",11
"Persons Aged 15 Years and Over Place of Work","Emu Park","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Emu Park","Total",785
"Persons Aged 15 Years and Over Place of Work","Frenchville - Mount Archer","Employee",804
"Persons Aged 15 Years and Over Place of Work","Frenchville - Mount Archer","Owner manager of incorporated enterprise with employees",58
"Persons Aged 15 Years and Over Place of Work","Frenchville - Mount Archer","Owner manager of incorporated enterprise without employees",20
"Persons Aged 15 Years and Over Place of Work","Frenchville - Mount Archer","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Frenchville - Mount Archer","Owner manager of unincorporated enterprise with employees",36
